ANTHRANILATE	HMDB01123
DOPAQUINONE	HMDB01229
DEOXY-D-RIBOSE-1-PHOSPHATE	HMDB01351
CPD-763	HMDB11620
CPD-9217	HMDB03236
1-AMINO-PROPAN-2-OL	HMDB12136
XANTHOSINE-5-PHOSPHATE	HMDB01554
ACETYL-ETCETERA-L-ASPARAGINE	HMDB00489
CPD-10027	HMDB35825
SPERMINE	HMDB01256
CPDQT-280	HMDB38404
4-METHYL-MYO-INOSITOL	HMDB29915
SCOPOLETIN	HMDB34344
CPD-170	HMDB03553
CPD-8619	HMDB12166
CPD-9304	HMDB31636
CPD-6481	HMDB05809
CPD-7403	HMDB29862
DI-H-URACIL	HMDB00076
CPD-3185	HMDB01411
CPD-7673	HMDB41604
CPD-15839	HMDB30008
THZ	HMDB32985
CPD-12484	HMDB29198
CPD-9295	HMDB34901
SCOPOLAMINE	HMDB03573
CPD66-55	HMDB03876
CPD-2748	HMDB01126
GERANYL-PP	HMDB01285
CPD0-2244	HMDB03938
L-BETA-ASPARTYL-P	HMDB12250
TETRADECANOYL-COA	HMDB01521
CPD-54	HMDB03929
CPD-313	HMDB00002
CPD-1821	HMDB31506
CREATINE	HMDB00064
CPD-694	HMDB06904
GLC-6-P	HMDB03498
DIETHYLPHOSPHATE	HMDB12209
CPD-7092	HMDB36748
CPD-14751	HMDB15495
CPD-9322	HMDB30579
P-BENZOQUINONE	HMDB03364
1-KESTOTRIOSE	HMDB11729
CPD-9502	HMDB59853
--EPHEDRINE	HMDB15451
CPD-9526	HMDB40723
CPD-676	HMDB03501
3-METHYL-CROTONYL-COA	HMDB01493
CPD-1962	HMDB30823
CPD-1087	HMDB01993
3OH-4P-OH-ALPHA-KETOBUTYRATE	HMDB06801
CPD-13346	HMDB31325
ALL-TRANS-HEPTAPRENYL-DIPHOSPHATE	HMDB12187
ACRYLATE	HMDB31647
CPD-7726	HMDB38660
3-OXOPIMELOYL-COA	HMDB12158
5-PHOSPHORIBOSYL-N-FORMYLGLYCINEAMIDINE	HMDB06211
CPD-9531	HMDB41644
CPD-3343	HMDB33994
DCMP	HMDB01202
ILE	HMDB00172
C55-PP-GLCNAC-MANNACA	HMDB12306
CPD-13717	HMDB06343
GUANOSINE-5DP-3DP	HMDB59638
CPD-371	HMDB01140
UREA	HMDB00294
THREO-DS-ISO-CITRATE	HMDB01874
CPD-266	HMDB01496
D-ALA-D-ALA	HMDB03459
THIAMINE-PYROPHOSPHATE	HMDB01372
CPD-1112	HMDB00017
CPD-12702	HMDB60486
5-AMINOPENTANAMIDE	HMDB12176
CPD-55	HMDB02384
L-RIBULOSE	HMDB03371
CPD-11552	HMDB04083
5-AMINOPENTANOATE	HMDB03355
4-IMIDAZOLONE-5-PROPIONATE	HMDB01014
CHONDROITIN-4-SULFATE	HMDB00652
BUTANOL	HMDB04327
PRENAL	HMDB12157
CPD-3743	HMDB00036
CPD-8773	HMDB29638
CPD-7072	HMDB05782
PHOSPHORYL-ETHANOLAMINE	HMDB00224
UDP-N-ACETYL-D-GLUCOSAMINE	HMDB00290
CYTOSINE	HMDB00630
CPD-8186	HMDB29865
CPD-9948	HMDB35805
11-DEOXY-CORTISOL	HMDB00015
CPD-4888	HMDB38169
DIMETHYLARSINATE	HMDB11625
IMP	HMDB00175
CIT	HMDB00094
CPD-4127	HMDB02374
CYS	HMDB00574
CPD-11414	HMDB36736
CPD-15742	HMDB15245
L-SELENOCYSTEINE	HMDB03288
CPD-9214	HMDB39353
CPD-148	HMDB01485
IMIDAZOLE-ACETOL-P	HMDB12236
CoM	HMDB03745
CPD-706	HMDB06849
CPD-2041	HMDB03640
CPD-7145	HMDB38001
RETINAL	HMDB01358
CPD-482	HMDB35041
P-COUMAROYL-COA	HMDB60153
N1-ACETYLSPERMINE	HMDB01186
TREHALOSE-6P	HMDB01124
P-RIBOSYL-4-SUCCCARB-AMINOIMIDAZOLE	HMDB00797
PHENYLACETONITRILE	HMDB34171
DIMETHYLAMINE	HMDB00087
ADENOSINE	HMDB00050
CPD-3945	HMDB12113
CPD-3191	HMDB01004
CORTISOL	HMDB14879
3-HYDROXYPIMELYL-COA	HMDB12155
CPD-7237	HMDB02197
MYRICETIN	HMDB02755
CPD-8677	HMDB06940
CPD-8999	HMDB59620
NITROGEN-MOLECULE	HMDB01371
RIBOSE-1-ARSENATE	HMDB12285
COUMARATE	HMDB02035
3-4-DIHYDROXYBENZOATE	HMDB01856
L-THREONATE	HMDB00943
BR-	HMDB02500
CPD-3921	HMDB33567
CPD-8617	HMDB12173
CPD-8343	HMDB10382
CPD-1961	HMDB02780
MACROCIN	HMDB39122
CPD-15280	HMDB29422
CPD-6642	HMDB36595
CPD-15473	HMDB37096
CPD-14177	HMDB15490
LEUCOPELARGONIDIN-CMPD	HMDB32322
CPD-611	HMDB01512
CPD-1089	HMDB35089
CPD-12570	HMDB29620
BLASTICIDIN-S	HMDB30452
SULFATE	HMDB01448
ALDOSTERONE	HMDB00037
COUMARIN	HMDB01218
DUTP	HMDB01191
METHYLARSONITE	HMDB12259
HEXANOATE	HMDB00535
CPD-9305	HMDB40346
CPD-183	HMDB05807
D-METHYL-MALONYL-COA	HMDB01269
CPD-11495	HMDB00669
O-PHOSPHO-L-HOMOSERINE	HMDB03484
SORBITOL	HMDB00247
CPD-3186	HMDB01010
CPD-7670	HMDB02303
N-FORMIMINO-L-GLUTAMATE	HMDB00854
LACTALD	HMDB03052
CPD-499	HMDB01343
CPD-13368	HMDB59605
6E8Z11Z14Z-5S-5-HYDROPEROXYCOSA-6	HMDB11135
CPD-11533	HMDB06836
CPD-444	HMDB00963
NIACINAMIDE	HMDB01406
2-OXOBUTANOATE	HMDB00005
CPD-30	HMDB04226
PHOSPHORIBULOSYL-FORMIMINO-AICAR-P	HMDB12278
N2-SUCCINYLORNITHINE	HMDB01199
CARBAMOYL-P	HMDB01096
CPD-7858	HMDB14710
CPD-1099	HMDB03213
CPD-11779	HMDB02326
CPD-4889	HMDB30089
CPD-9949	HMDB35243
AEROBACTIN	HMDB04051
CPD-13962	HMDB14832
CPD-10570	HMDB06500
CPD-205	HMDB00857
ETHANOL-AMINE	HMDB00149
PARATHION	HMDB01355
CPD-4187	HMDB00032
CPD-1086	HMDB03841
CPD-16	HMDB13675
CPD-548	HMDB01550
CPD-14452	HMDB30818
GDP-MANNOSE	HMDB01163
HCN	HMDB60292
CPD-8756	HMDB34697
DEOXYXYLULOSE-5P	HMDB01213
INDOLE_ACETALDEHYDE	HMDB01190
DEOXYCHOLYL-COA	HMDB60236
CPD-9650	HMDB12217
3-MERCAPTO-PYRUVATE	HMDB01368
CPD-6994	HMDB05810
CPD-7119	HMDB37479
SINAPYL-ALCOHOL	HMDB13070
CPD-112	HMDB02048
HEXANOL-CMPD	HMDB12971
CPD-165	HMDB31182
34-DIHYDROXYPHENYLACETALDEHYDE	HMDB03791
CPD-12226	HMDB35850
PREGNENOLONE	HMDB00253
CH33ADO	HMDB01983
HSCN	HMDB01453
3-DE-H-CARNITINE	HMDB12154
INOSITOL-1-4-5-TRISPHOSPHATE	HMDB01498
CPD-466	HMDB02166
CPD-4945	HMDB41628
3-P-SERINE	HMDB00272
CPD-101	HMDB60476
ITACONATE	HMDB02092
CPD-13612	HMDB00269
HYDROXYMETHYLBILANE	HMDB01137
DIHYDRONEOPTERIN-P	HMDB06824
CPD-11831	HMDB00913
L-LACTATE	HMDB00190
CPD-3628	HMDB36616
N-ACETYL-D-GLUCOSAMINE-1-P	HMDB01367
ACETYL-P	HMDB01494
CPD-6643	HMDB34125
AMINO-RIBOSYLAMINO-1H-3H-PYR-DIONE	HMDB11106
CPD-12373	HMDB06779
D-LACTATE	HMDB01311
CARBOXYMETHYL-HYDROXYPHENYLPROPCOA	HMDB12145
CPD-8654	HMDB29408
DELTA-TOCOPHEROL	HMDB02902
CANAVANINE	HMDB02706
CPD-4126	HMDB06852
COUMARYL-ALCOHOL	HMDB03654
DIHYDROSANGUINARINE	HMDB30176
D-SERINE	HMDB03406
GLUTARYL-COA	HMDB01339
CPD-387	HMDB12238
2K-ADIPATE	HMDB00225
ADP	HMDB01341
